-81.92	-81.92	57.16	34.44	21.08	-81.92	23.08	27.16	-81.92	-81.92	81.88	42.0	-9.04	-81.92	75.28	60.64
81.88	81.88	50.48	37.48	12.56	81.88	13.36	33.64	81.88	81.88	76.84	38.44	-18.16	81.88	62.48	55.72
-81.92	-81.92	66.56	56.8	10.2	-81.92	28.56	53.2	-81.92	-81.92	81.88	58.76	-34.2	-81.92	81.88	76.6
81.88	81.88	42.6	32.84	19.52	81.88	8.0	25.44	81.88	81.88	63.92	26.88	-26.68	46.72	56.88	39.0
-81.92	-81.92	56.16	53.92	9.08	-81.92	24.72	47.68	-81.92	-81.92	81.88	59.4	-30.2	-81.92	81.88	57.84
81.88	81.88	45.88	31.12	11.08	81.88	8.88	22.88	81.88	81.88	61.6	28.64	-20.04	81.88	79.4	30.6
-81.92	-81.92	39.84	34.92	0.04	-81.92	13.28	40.16	-81.92	-81.92	60.44	31.36	-20.8	81.88	77.68	31.8
-81.92	-81.92	47.2	44.32	19.72	-81.92	22.76	42.84	23.12	81.88	62.8	38.8	-17.48	-81.92	46.48	39.12
-81.92	-81.92	21.36	17.64	-6.4	-81.92	0.6	16.04	-81.92	-81.92	48.16	20.92	0.28	81.88	81.88	39.28
81.88	81.88	29.4	42.72	22.8	53.72	-6.16	28.48	81.88	81.88	46.52	24.6	-10.96	-81.92	72.4	35.28
81.88	81.88	9.36	10.52	-2.12	81.88	-14.6	14.72	-17.48	-81.92	40.6	19.04	-19.4	81.88	81.88	38.2
-81.92	-81.92	9.68	17.12	-3.28	-81.92	-16.84	16.6	-81.92	-81.92	44.72	24.24	-30.6	-81.92	81.88	39.08
81.88	81.88	2.52	5.24	-5.32	81.88	-20.0	12.56	81.88	81.88	38.16	17.4	-23.44	81.88	81.88	30.72
-81.92	-81.92	20.84	25.2	1.76	-81.92	-4.84	20.16	-81.92	-81.92	66.0	36.4	-3.92	-81.92	81.88	38.0
81.88	81.88	20.6	15.32	2.92	81.88	2.88	17.92	81.88	81.88	62.68	26.04	-16.08	81.88	81.88	39.24
-81.92	-81.92	14.04	22.56	-5.4	-81.92	5.6	21.8	-81.92	-81.92	62.2	34.68	-21.52	-81.92	81.88	42.68
81.88	81.88	-2.32	-2.16	1.12	81.88	-19.04	10.08	81.88	81.88	45.0	8.72	-33.48	81.88	81.88	38.68
-81.92	-81.92	-0.88	-5.72	-5.48	-81.92	-5.28	11.68	-81.92	-81.92	44.88	27.36	-19.56	-81.92	81.88	51.84
81.88	81.88	-7.56	-11.16	-8.64	81.88	-21.4	32.12	81.88	81.88	36.76	1.88	-34.24	-81.92	81.0	44.84
-81.92	-81.92	-12.24	-26.4	0.76	-81.92	-17.2	-15.8	-81.92	-81.92	35.32	10.4	-24.36	-81.92	81.88	40.48
81.88	81.88	-24.04	-18.8	7.76	81.88	-24.32	27.32	81.88	81.88	26.24	-7.48	-26.44	-81.92	81.88	40.88
-81.92	-81.92	-27.68	-51.28	-9.2	-81.92	-21.44	-56.32	-81.92	-81.92	25.0	0.68	-44.56	-81.92	81.88	29.08
-81.92	-81.92	-22.56	-21.28	9.08	-81.92	-26.92	4.32	-81.92	81.88	24.16	1.28	-29.8	-81.92	81.88	35.08
-81.92	-81.92	-28.72	-32.64	-12.52	-81.92	-35.0	-28.48	-81.92	-81.92	22.84	3.84	-46.04	-81.92	81.88	41.88
-81.92	-81.92	-14.8	-2.68	10.68	-81.92	-17.8	27.76	-81.92	81.88	32.48	13.76	-21.28	-81.92	81.88	27.76
-81.92	-81.92	-33.0	-30.28	-8.84	-81.92	-30.88	-19.48	-81.92	-81.92	11.0	-9.44	-40.92	81.84	81.88	14.0
-81.92	-81.92	-6.4	10.64	8.28	-81.92	-13.16	17.08	-70.28	81.88	17.16	5.2	-25.76	-81.92	81.88	35.4
81.88	81.88	-4.44	13.4	-7.88	81.88	-9.44	0.68	81.88	-81.92	24.44	12.76	-51.48	81.88	81.88	32.48
-81.92	-81.92	-8.72	12.24	-6.52	-81.92	-24.44	4.2	-81.92	-81.92	5.16	8.32	-31.8	-81.92	81.88	22.24
81.88	81.88	-14.0	8.76	-5.88	81.88	-35.0	-6.32	81.88	81.88	-2.24	-4.24	-23.48	81.88	81.88	27.48
-81.92	-81.92	-4.88	21.2	7.24	-81.92	-17.92	-6.36	-81.92	-81.92	39.2	22.4	-11.8	-81.92	80.76	29.44
81.88	81.88	-7.96	17.84	-3.48	81.88	-23.12	14.28	81.88	81.88	10.64	5.52	-10.68	81.88	81.88	17.04
-81.92	-81.92	16.76	34.28	-11.04	-81.92	6.72	17.56	-81.92	-81.92	32.92	15.92	-20.6	-81.92	81.88	29.56
81.88	81.88	-23.16	4.96	-7.0	81.88	-14.32	-2.32	81.88	81.88	-8.64	0.44	-29.16	81.88	81.88	13.36
-81.92	-81.92	2.56	17.56	-18.64	-81.92	12.52	-11.76	-81.92	-81.92	3.4	9.64	-25.76	-81.92	81.88	40.36
81.88	81.88	-28.6	-10.12	-9.52	81.88	-16.0	7.24	81.88	81.88	6.88	4.28	-29.64	48.4	68.04	18.76
-81.92	-81.92	-2.8	6.44	-5.28	-81.92	10.84	-1.6	-81.92	-81.92	24.04	20.44	-22.72	-81.92	75.48	48.72
81.88	81.88	-10.96	2.76	4.28	81.88	-9.68	7.64	81.88	81.88	26.0	35.72	-10.6	-81.92	60.44	40.32
-81.92	-81.92	-13.84	5.4	16.0	-81.92	-1.36	18.76	-81.92	-81.92	32.0	25.0	-15.72	-81.92	81.88	26.44
-26.88	-81.92	-4.64	0.28	2.04	-81.92	-2.16	-7.68	-71.68	81.88	8.56	19.36	-15.48	-81.92	81.88	24.04
